Name,Surname,Real Name,Type,Gender,Nationality,Complete Name (Name Surname),Complete Name (Surname Name),Have Image [Y/N]
William,Faulkner,,"Novelist, Short Story Writer",Male,American,"William, Faulkner","Faulkner, William",
William,Gaddis,,Novelist,Male,American,"William, Gaddis","Gaddis, William",
William,Gibson,,Science Fiction Writer,Male,"American, Canadian","William, Gibson","Gibson, William",
William,Godwin,,,,,"William, Godwin","Godwin, William",
William,Golding,,"Novelist, Playwright, Poet",Male,British,"William, Golding","Golding, William",
William,Holbrook Beard,,Painter,Male,American,"William, Holbrook Beard","Holbrook Beard, William",
William,Holman Hunt,,Painter,Male,British,"William, Holman Hunt","Holman Hunt, William",
William,James,,"Philosopher, Psychologist",Male,American,"William, James","James, William",
William,Morris,,"Designer, Poet, Novelist, Craftsman, Painter",Male,British,"William, Morris","Morris, William",
William,Mortensen,,"Photographer, Painter",Male,American,"William, Mortensen","Mortensen, William",
William,Rimmer,,"Painter, Sculptor",Male,American,"William, Rimmer","Rimmer, William",
William,Shakespeare,,"Playwright, Poet",Male,English,"William, Shakespeare","Shakespeare, William",
William,Stafford,,,,,"William, Stafford","Stafford, William",
William,Taubman,,Historian,Male,American,"William, Taubman","Taubman, William",
William,Turner,Joseph Mallord William Turner,Painter,Male,British,"William, Turner","Turner, William",
William,Utermohlen,,Painter,Male,American,"William, Utermohlen","Utermohlen, William",
William,Wordsworth,,Poet,Male,English,"William, Wordsworth","Wordsworth, William",
William-Adolphe,Bouguereau,,Painter,Male,French,"William-Adolphe, Bouguereau","Bouguereau, William-Adolphe",
Williem,Van de Velde The Younger,,Painter,Male,Dutch,"Williem, Van de Velde The Younger","Van de Velde The Younger, Williem",
Wilson,Harris,,"Novelist, Poet, Essayist",Male,Guyanese,"Wilson, Harris","Harris, Wilson",
Wim,Wenders,,"Film Director, Photographer, Screenwriter",Male,German,"Wim, Wenders","Wenders, Wim",
Winslow,Homer,,Painter,Male,American,"Winslow, Homer","Homer, Winslow",
Witold,Gombrowicz,,"Novelist, Playwright",Male,Polish,"Witold, Gombrowicz","Gombrowicz, Witold",
Wladyslaw,Podkowinski,,Painter,Male,Polish,"Wladyslaw, Podkowinski","Podkowinski, Wladyslaw",
Władysław,Podkowiński,,Painter,Male,Polish,"Władysław, Podkowiński","Podkowiński, Władysław",
Wojciech,Jerzy Has,,Film Director,Male,Polish,"Wojciech, Jerzy Has","Jerzy Has, Wojciech",
Wojciech,Marczewski,,"Film Director, Screenwriter",Male,Polish,"Wojciech, Marczewski","Marczewski, Wojciech",
Wojciech,Smarzowski,,"Film Director, Screenwriter",Male,Polish,"Wojciech, Smarzowski","Smarzowski, Wojciech",
Wong,Kar-wai,,"Film Director, Screenwriter",Male,Hong Kong,"Wong, Kar-wai","Kar-wai, Wong",
Xavier,Dolan,,"Film Director, Screenwriter, Actor",Male,Canadian,"Xavier, Dolan","Dolan, Xavier",
Xavier,Mellery,,Painter,Male,Belgian,"Xavier, Mellery","Mellery, Xavier",
Xenophanes,,,"Philosopher, Poet",Male,Greek,Xenophanes,Xenophanes,
Xul,Solar,Oscar Agustín Alejandro Schulz Solari,Painter,Male,Argentine,"Xul, Solar","Solar, Xul",
Yasujirō,Ozu,,"Film Director, Screenwriter",Male,Japanese,"Yasujirō, Ozu","Ozu, Yasujirō",
Yayoi,Kusama,,"Sculptor, Installation Artist",Female,Japanese,"Yayoi, Kusama","Kusama, Yayoi",
Yevgeny,Zamyatin,,"Novelist, Playwright, Short Story Writer",Male,Russian,"Yevgeny, Zamyatin","Zamyatin, Yevgeny",
Yorgos,Lanthimos,,"Film Director, Screenwriter",Male,Greek,"Yorgos, Lanthimos","Lanthimos, Yorgos",
Yukio,Mishima,,"Novelist, Playwright, Poet, Actor",Male,Japanese,"Yukio, Mishima","Mishima, Yukio",
Yuko,Tatsushima,,"Painter, Artist",Female,Japanese,"Yuko, Tatsushima","Tatsushima, Yuko",
Yuri,Norstein,,Animation Director,Male,Russian,"Yuri, Norstein","Norstein, Yuri",
Yuri,Olesha,,"Novelist, Short Story Writer",Male,Russian,"Yuri, Olesha","Olesha, Yuri",
Yves,Klein,,Painter,Male,French,"Yves, Klein","Klein, Yves",
Yves,Tanguy,Raymond Georges Yves Tanguy,Painter,Male,"French, American","Yves, Tanguy","Tanguy, Yves",
Zack,Snyder,,"Film Director, Screenwriter",Male,American,"Zack, Snyder","Snyder, Zack",
Zadie,Smith,,"Novelist, Essayist, Short Story Writer",Female,British,"Zadie, Smith","Smith, Zadie",
Zaha,Hadid,,"Architect, Designer",Female,"Iraqi, British","Zaha, Hadid","Hadid, Zaha",
Zdzisław,Beksiński,,"Painter, Photographer, Sculptor",Male,Polish,"Zdzisław, Beksiński","Beksiński, Zdzisław",
Zdzisław,Jasiński,,Painter,Male,Polish,"Zdzisław, Jasiński","Jasiński, Zdzisław",
Zeng,Fanzhi,,Painter,Male,Chinese,"Zeng, Fanzhi","Fanzhi, Zeng",
Zeno of Citium,,,Philosopher,Male,Greek,Zeno of Citium,Zeno of Citium,
Zeno of Elea,,,Philosopher,Male,Greek,Zeno of Elea,Zeno of Elea,
Zora Neale,Hurston,,"Anthropologist, Writer",Female,American,"Zora Neale, Hurston","Hurston, Zora Neale",
Zygmunt,Andrychiewicz,,Painter,Male,Polish,"Zygmunt, Andrychiewicz","Andrychiewicz, Zygmunt",
Zygmunt,Bauman,,"Philosopher, Sociologist",Male,"Polish, British","Zygmunt, Bauman","Bauman, Zygmunt",
Shirley,Jackson,,"Novelist, Short Story Writer, Essayist",Female,American,"Shirley, Jackson","Jackson, Shirley",
Mikhail,Sholokhov,,"Novelist, Journalist",Male,Russian,"Mikhail, Sholokhov","Sholokhov, Mikhail",
Harlan,Ellison,,"Short Story Writer, Screenwriter, Novelist, Editor",Male,American,"Harlan, Ellison","Ellison, Harlan",
Samanta,Schweblin,,"Short Story Writer, Novelist",Female,Argentine,"Samanta, Schweblin","Schweblin, Samanta",
Roland,Topor,,"Writer, Illustrator, Filmmaker, Actor",Male,French,"Roland, Topor","Topor, Roland",
Yōko,Ogawa,,"Novelist, Short Story Writer",Female,Japanese,"Yōko, Ogawa","Ogawa, Yōko",
Helen,DeWitt,,Novelist,Female,American,"Helen, DeWitt","DeWitt, Helen",
Kazuo,Ishiguro,,"Novelist, Screenwriter",Male,"British, Japanese","Kazuo, Ishiguro","Ishiguro, Kazuo",
Erich Maria,Remarque,Erich Paul Remark,Novelist,Male,German,"Erich Maria, Remarque","Remarque, Erich Maria",
Dan,Simmons,,"Novelist, Short Story Writer",Male,American,"Dan, Simmons","Simmons, Dan",
Arthur C.,Clarke,,"Science Fiction Writer, Inventor, Futurist",Male,British,"Arthur C., Clarke","Clarke, Arthur C.",
Pablo,Neruda,Ricardo Eliécer Neftalí Reyes Basoalto,"Poet, Diplomat, Politician",Male,Chilean,"Pablo, Neruda","Neruda, Pablo",
Mario,Benedetti,,"Poet, Novelist, Journalist, Playwright",Male,Uruguayan,"Mario, Benedetti","Benedetti, Mario",
Homer,,,"Poet, Epic Writer",Male,Greek,Homer,Homer,
Adrian,Tchaikovsky,Adrian Czajkowski,Novelist,Male,British,"Adrian, Tchaikovsky","Tchaikovsky, Adrian",
Arkady,Strugatsky,,Science Fiction Writer,Male,Russian,"Arkady, Strugatsky","Strugatsky, Arkady",
Boris,Strugatsky,,Science Fiction Writer,Male,Russian,"Boris, Strugatsky","Strugatsky, Boris",
Liu,Cixin,,"Science Fiction Writer, Engineer",Male,Chinese,"Liu, Cixin","Cixin, Liu",
Joe,Haldeman,,"Science Fiction Writer, Professor",Male,American,"Joe, Haldeman","Haldeman, Joe",
Jeff,VanderMeer,,"Novelist, Editor, Publisher",Male,American,"Jeff, VanderMeer","VanderMeer, Jeff",
Alfred,Bester,,"Science Fiction Writer, Magazine Editor, Scriptwriter",Male,American,"Alfred, Bester","Bester, Alfred",
Dmitry,Glukhovsky,,"Novelist, Journalist",Male,Russian,"Dmitry, Glukhovsky","Glukhovsky, Dmitry",
Walter M.,Miller Jr.,,Science Fiction Writer,Male,American,"Walter M., Miller Jr.","Miller Jr., Walter M.",
Alexander,Pope,,"Poet, Translator, Satirist",Male,English,"Alexander, Pope","Pope, Alexander",
Wolfgang,Koeppen,,Novelist,Male,German,"Wolfgang, Koeppen","Koeppen, Wolfgang",
Allen,Ginsberg,,"Poet, Philosopher",Male,American,"Allen, Ginsberg","Ginsberg, Allen",
Erlend,Loe,,"Novelist, Screenwriter, Film Critic",Male,Norwegian,"Erlend, Loe","Loe, Erlend",
Dag,Solstad,,"Novelist, Playwright",Male,Norwegian,"Dag, Solstad","Solstad, Dag",
Tove,Jansson,,"Writer, Painter, Illustrator, Comic Strip Author",Female,Finnish,"Tove, Jansson","Jansson, Tove",
Adalbert,Stifter,,"Novelist, Poet, Painter",Male,Austrian,"Adalbert, Stifter","Stifter, Adalbert",
J.G.,Farrell,James Gordon Farrell,Novelist,Male,"British, Irish","J.G., Farrell","Farrell, J.G.",
Carlo Emilio,Gadda,,"Novelist, Poet, Engineer",Male,Italian,"Carlo Emilio, Gadda","Gadda, Carlo Emilio",
Jean,Améry,Hans Chaim Mayer,"Essayist, Critic, Novelist",Male,Austrian,"Jean, Améry","Améry, Jean",
Caroline,Blackwood,,"Novelist, Biographical Writer",Female,Irish-British,"Caroline, Blackwood","Blackwood, Caroline",
Multatuli,,Eduard Douwes Dekker,"Novelist, Satirist, Colonial Administrator",Male,Dutch,Multatuli,Multatuli,
Magda,Szabó,,"Novelist, Poet, Playwright",Female,Hungarian,"Magda, Szabó","Szabó, Magda",
Vicki,Baum,Hedwig Baum,"Novelist, Screenwriter",Female,Austrian-American,"Vicki, Baum","Baum, Vicki",
Theodor,Storm,Hans Theodor Woldsen Storm,"Novelist, Poet",Male,German,"Theodor, Storm","Storm, Theodor",
Ronald,Blythe,,"Writer, Essayist, Editor",Male,British,"Ronald, Blythe","Blythe, Ronald",
Jan,Morris,James Humphry Morris,"Travel Writer, Journalist, Historian",Female,Welsh,"Jan, Morris","Morris, Jan",
Brian,Moore,,"Novelist, Screenwriter",Male,Northern Irish-Canadian,"Brian, Moore","Moore, Brian",
Elaine,Dundy,,"Novelist, Playwright, Biographer",Female,American,"Elaine, Dundy","Dundy, Elaine",
Tayeb,Salih,,"Novelist, Short Story Writer",Male,Sudanese,"Tayeb, Salih","Salih, Tayeb",
Elizabeth,Taylor,,"Novelist, Short Story Writer",Female,British,"Elizabeth, Taylor","Taylor, Elizabeth",
Jean,Stafford,,"Short Story Writer, Novelist, Journalist",Female,American,"Jean, Stafford","Stafford, Jean",
Patrick Leigh,Fermor,,"Travel Writer, Memoirist, War Hero",Male,British,"Patrick Leigh, Fermor","Fermor, Patrick Leigh",
Richard,Hughes,Richard Arthur Warren Hughes,"Novelist, Playwright, Poet",Male,British,"Richard, Hughes","Hughes, Richard",
Qiu,Miaojin,,Novelist,Female,Taiwanese,"Qiu, Miaojin","Miaojin, Qiu",
Gabriel,Chevallier,,Novelist,Male,French,"Gabriel, Chevallier","Chevallier, Gabriel",
James Vance,Marshall,Donald Gordon Payne,"Children's Writer, Novelist",Male,British,"James Vance, Marshall","Marshall, James Vance",
Sigizmund,Krzhizhanovsky,,"Short Story Writer, Novelist, Playwright",Male,Russian,"Sigizmund, Krzhizhanovsky","Krzhizhanovsky, Sigizmund",
Geoffrey,Household,,"Thriller Writer, Novelist",Male,British,"Geoffrey, Household","Household, Geoffrey",
Jeremias,Gotthelf,Albert Bitzius,"Novelist, Pastor",Male,Swiss,"Jeremias, Gotthelf","Gotthelf, Jeremias",
Renata,Adler,,"Novelist, Journalist, Film Critic",Female,American,"Renata, Adler","Adler, Renata",
J.L.,Carr,Joseph Lloyd Carr,"Novelist, Publisher",Male,British,"J.L., Carr","Carr, J.L.",
G.B.,Edwards,Gerald Basil Edwards,Novelist,Male,British,"G.B., Edwards","Edwards, G.B.",
Penelope,Mortimer,,"Novelist, Screenwriter, Journalist",Female,British,"Penelope, Mortimer","Mortimer, Penelope",
Arun,Kolatkar,,"Poet, Graphic Designer",Male,Indian,"Arun, Kolatkar","Kolatkar, Arun",
Glenway,Wescott,,"Novelist, Poet, Essayist",Male,American,"Glenway, Wescott","Wescott, Glenway",
Henry David,Thoreau,,"Essayist, Poet, Philosopher, Naturalist",Male,American,"Henry David, Thoreau","Thoreau, Henry David",
Tim,Robinson,Timothy Robinson,"Writer, Cartographer, Artist",Male,British-Irish,"Tim, Robinson","Robinson, Tim",
Tibor,Déry,,"Novelist, Short Story Writer",Male,Hungarian,"Tibor, Déry","Déry, Tibor",
Francis,Wyndham,,"Writer, Literary Editor, Journalist",Male,British,"Francis, Wyndham","Wyndham, Francis",
Sylvia Townsend,Warner,,"Novelist, Poet, Short Story Writer",Female,British,"Sylvia Townsend, Warner","Warner, Sylvia Townsend",
Masanobu,Fukuoka,,"Farmer, Philosopher, Writer",Male,Japanese,"Masanobu, Fukuoka","Fukuoka, Masanobu",
Patrick,Hamilton,,"Novelist, Playwright",Male,British,"Patrick, Hamilton","Hamilton, Patrick",
Georges,Simenon,,Novelist,Male,Belgian,"Georges, Simenon","Simenon, Georges",
Frigyes,Karinthy,,"Writer, Journalist, Playwright",Male,Hungarian,"Frigyes, Karinthy","Karinthy, Frigyes",
Howard Overing,Sturgis,,Novelist,Male,American,"Howard Overing, Sturgis","Sturgis, Howard Overing",
A.C.,Graham,Angus Charles Graham,"Sinologist, Linguist, Philosopher",Male,British,"A.C., Graham","Graham, A.C.",
Rex,Warner,,"Classicist, Writer, Translator",Male,British,"Rex, Warner","Warner, Rex",
R.B.,Russell,,"Writer, Publisher, Editor",Male,British,"R.B., Russell","Russell, R.B.",
Ernest,Dowson,,"Poet, Novelist, Short Story Writer",Male,British,"Ernest, Dowson","Dowson, Ernest",
Divers,Hands,,Anthology,N/A,Various,"Divers, Hands","Hands, Divers",
John,Gawsworth,Terence Ian Fytton Armstrong,"Writer, Poet, Anthologist",Male,British,"John, Gawsworth","Gawsworth, John",
Julie,Speedie,,Writer,Female,British,"Julie, Speedie","Speedie, Julie",
Bertram,Rota,,"Bookseller, Publisher",Male,British,"Bertram, Rota","Rota, Bertram",
Mark,Samuels,,Horror Writer,Male,British,"Mark, Samuels","Samuels, Mark",
M.P.,Shiel,Matthew Phipps Shiel,"Novelist, Short Story Writer",Male,British,"M.P., Shiel","Shiel, M.P.",
Rosalie,Parker,,"Writer, Editor, Publisher",Female,British,"Rosalie, Parker","Parker, Rosalie",
Rhys,Hughes,,"Writer, Novelist, Short Story Writer",Male,Welsh,"Rhys, Hughes","Hughes, Rhys",
Vincent,Starrett,Charles Vincent Emerson Starrett,"Writer, Journalist, Bibliophile",Male,American,"Vincent, Starrett","Starrett, Vincent",
Glen,Cavaliero,,"Literary Critic, Poet, Academic",Male,British,"Glen, Cavaliero","Cavaliero, Glen",
Henry,Ferris,,Writer,Male,American,"Henry, Ferris","Ferris, Henry",
Mitchell S.,Buck,,"Writer, Translator",Male,American,"Mitchell S., Buck","Buck, Mitchell S.",
Mark,Valentine,,"Writer, Editor, Critic",Male,British,"Mark, Valentine","Valentine, Mark",
Roger,Dobson,,"Writer, Journalist",Male,British,"Roger, Dobson","Dobson, Roger",
Edward,Heron-Allen,,"Writer, Scientist, Polymath",Male,British,"Edward, Heron-Allen","Heron-Allen, Edward",
F. Marion,Crawford,,Novelist,Male,American,"F. Marion, Crawford","Crawford, F. Marion",
Henri Alain,Fournier,Alain-Fournier,Novelist,Male,French,"Henri Alain, Fournier","Fournier, Henri Alain",
Sarban,John William Wall,"Novelist, Diplomat",Male,British,,"Sarban, John William Wall","John William Wall, Sarban",
Peter,Cannon,,"Writer, Editor, Critic",Male,American,"Peter, Cannon","Cannon, Peter",
Various,,,Anthology,N/A,Various,Various,Various,
Oliver,Onions,,"Novelist, Short Story Writer",Male,British,"Oliver, Onions","Onions, Oliver",
John Meade,Falkner,,"Novelist, Poet, Antiquarian",Male,British,"John Meade, Falkner","Falkner, John Meade",
Gerald,Heard,Henry FitzGerald Heard,"Philosopher, Science Historian, Writer",Male,British,"Gerald, Heard","Heard, Gerald",
Forrest,Reid,,"Novelist, Literary Critic",Male,Irish,"Forrest, Reid","Reid, Forrest",
L.P.,Hartley,Leslie Poles Hartley,"Novelist, Short Story Writer",Male,British,"L.P., Hartley","Hartley, L.P.",
Louis,de Bernières,,Novelist,Male,British,"Louis, de Bernières","de Bernières, Louis",
James,Methuen-Campbell,,"Writer, Music Historian",Male,British,"James, Methuen-Campbell","Methuen-Campbell, James",
John,Gale,,"Novelist, Playwright",Male,British,"John, Gale","Gale, John",
Nugent,Barker,,Short Story Writer,Male,British,"Nugent, Barker","Barker, Nugent",
William,Charlton,,"Philosopher, Writer",Male,British,"William, Charlton","Charlton, William",
William,Sansom,,"Short Story Writer, Novelist",Male,British,"William, Sansom","Sansom, William",
Hugh,Walpole,,Novelist,Male,British,"Hugh, Walpole","Walpole, Hugh",
Elizabeth Jane,Howard,,Novelist,Female,British,"Elizabeth Jane, Howard","Howard, Elizabeth Jane",
A.E.,Waite,Arthur Edward Waite,"Occultist, Writer",Male,American-British,"A.E., Waite","Waite, A.E.",
Jon Manchip,White,,"Novelist, Screenwriter, Non-fiction Writer",Male,Welsh,"Jon Manchip, White","White, Jon Manchip",
David,Lindsay,,Novelist,Male,British,"David, Lindsay","Lindsay, David",
Quentin S.,Crisp,,Writer,Male,British,"Quentin S., Crisp","Crisp, Quentin S.",
Frank,Baker,,"Novelist, Actor",Male,British,"Frank, Baker","Baker, Frank",
Ralph Adams,Cram,,"Architect, Writer",Male,American,"Ralph Adams, Cram","Cram, Ralph Adams",
Emma,Tennant,,"Novelist, Editor",Female,British,"Emma, Tennant","Tennant, Emma",
Adrian,Woodhouse,,Writer,Male,British,"Adrian, Woodhouse","Woodhouse, Adrian",
Denton,Welch,,"Writer, Painter",Male,British,"Denton, Welch","Welch, Denton",
John,Gaskin,,"Academic, Short Story Writer",Male,British,"John, Gaskin","Gaskin, John",
A.E.,Coppard,Alfred Edgar Coppard,"Short Story Writer, Poet",Male,British,"A.E., Coppard","Coppard, A.E.",
Walter,de la Mare,,"Poet, Short Story Writer, Novelist",Male,British,"Walter, de la Mare","de la Mare, Walter",
Saki,Hector Hugh Munro,"Short Story Writer, Novelist, Playwright",Male,British,,"Saki, Hector Hugh Munro","Hector Hugh Munro, Saki",
Nathaniel,Hawthorne,,"Novelist, Short Story Writer",Male,American,"Nathaniel, Hawthorne","Hawthorne, Nathaniel",
L.A.G.,Strong,Leonard Alfred George Strong,"Novelist, Critic, Poet",Male,British,"L.A.G., Strong","Strong, L.A.G.",
William Fryer,Harvey,,Short Story Writer,Male,British,"William Fryer, Harvey","Harvey, William Fryer",
Simon,Strantzas,,"Horror Writer, Editor",Male,Canadian,"Simon, Strantzas","Strantzas, Simon",
Washington,Irving,,"Short Story Writer, Essayist, Biographer",Male,American,"Washington, Irving","Irving, Washington",
Eric Stener,Carlson,,Writer,Male,American,"Eric Stener, Carlson","Carlson, Eric Stener",
Lafcadio,Hearn,Patrick Lafcadio Hearn,"Writer, Translator",Male,Greek-Irish,"Lafcadio, Hearn","Hearn, Lafcadio",
John,Howard,,Writer,Male,British,"John, Howard","Howard, John",
Edna W.,Underwood,,"Writer, Poet, Translator",Female,American,"Edna W., Underwood","Underwood, Edna W.",
Angela,Slatter,,"Short Story Writer, Novelist",Female,Australian,"Angela, Slatter","Slatter, Angela",
Rebecca,Lloyd,,Short Story Writer,Female,British,"Rebecca, Lloyd","Lloyd, Rebecca",
Kate A.,Hardy,,Writer,Female,British,"Kate A., Hardy","Hardy, Kate A.",
Tod,Robbins,Clarence Aaron Robbins,"Short Story Writer, Playwright",Male,American,"Tod, Robbins","Robbins, Tod",
Jessica,Hagy,,"Author, Illustrator",Female,American,"Jessica, Hagy","Hagy, Jessica",
Andrew,Komarnyckyj,,"Writer, Translator",Male,British,"Andrew, Komarnyckyj","Komarnyckyj, Andrew",
Reggie,Oliver,,"Writer, Illustrator, Playwright",Male,British,"Reggie, Oliver","Oliver, Reggie",
Brendan,Connell,,Writer,Male,American,"Brendan, Connell","Connell, Brendan",
Nicola,Lombardi,,Horror Writer,Male,Italian,"Nicola, Lombardi","Lombardi, Nicola",
Eric,Hanson,,"Writer, Illustrator",Male,American,"Eric, Hanson","Hanson, Eric",
A.L.,Salmon,,Writer,Male,British,"A.L., Salmon","Salmon, A.L.",
Dare Segun,Falowo,,Writer,Male,Nigerian,"Dare Segun, Falowo","Falowo, Dare Segun",
Seraj,Assi,,"Scholar, Writer",Male,Palestinian,"Seraj, Assi","Assi, Seraj",
Stephen,Volk,,"Screenwriter, Novelist",Male,British,"Stephen, Volk","Volk, Stephen",
John,O'Donoghue,,"Poet, Writer",Male,Irish,"John, O'Donoghue","O'Donoghue, John",
Hana,Gammon,,Writer,Female,British,"Hana, Gammon","Gammon, Hana",
Edith,Nesbit,Edith Bland,"Children's Writer, Poet, Novelist",Female,British,"Edith, Nesbit","Nesbit, Edith",
